Source,Main Measure,Detailed Measure,Region,Age,Race,Gender,Units,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
LUVit_emp,Employment,All Sectors w Military,King County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,1575.33857001427,1578.7244915131,1603.9829189673,1629.23708265222,1654.29901036011,1678.90288294451,1703.45079387635,1727.89908178495,1752.6171534823,1778.13802965451,1804.58123595802,1830.23579274049,1856.35801889638,1882.65030500333,1909.85014215685,1936.83824557553,1964.0602917291,1991.27704457189,2018.76365888419,2047.20600003232,2075.7428413099,2104.44926124474,2133.39646341409,2162.54010398598,2191.79169637471,2221.08411861837,2250.41556135311,2279.92166861987,2309.59619213769,2335.3559419707,2361.68388573319,2389.26946309357,2417.48740694995,2446.14994356138,2475.20018581548,2504.11520733464,2532.93184717801,2561.44625945503,2589.42033497322
LUVit_emp,Employment,All Sectors w Military,Kitsap County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,107.179286375163,111.152580967969,112.245733877738,113.263253645051,114.344571305306,115.420861752058,116.506235747779,117.603055146309,118.671716058205,119.697002148558,120.616654446237,121.666010904096,122.648962783378,123.611912518851,124.625374456144,125.680505612861,126.704218736509,127.735478199517,128.702194674527,129.660392388786,130.606887224404,131.541384435424,132.428955728715,133.319702833283,134.183121628068,135.022884878026,135.869148647283,136.697112169565,137.46373111076,137.995106219897,138.504865055762,139.033113474314,139.552312739925,140.031383365052,140.509175278671,140.973832535377,141.422262208343,141.853463973212,142.252975412534
LUVit_emp,Employment,All Sectors w Military,Pierce County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,386.702769564702,400.043249918203,404.344972736957,408.936063675852,413.152033697698,417.63102769174,422.218674528747,426.93112460328,431.575257433248,436.105717204883,440.27617529796,444.901051606094,449.338320127726,453.752992953613,458.359797367144,463.106017146242,467.749322095604,472.406367514506,476.960862735044,481.497266751555,485.960204203053,490.283127044092,494.487004142201,498.724738148064,502.962479165993,507.182952097217,511.402961675403,515.568991812875,519.667617004573,523.063611964671,526.435386238669,529.891230611512,533.37770773336,536.821512830683,540.19726150024,543.542345209634,546.873470921692,550.098882682049,553.171995890746
LUVit_emp,Employment,All Sectors w Military,Region,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,2377.77133104249,2413.00688520319,2448.21389371623,2483.42002637948,2518.78798007606,2554.1644464785,2589.54506872286,2624.91797462077,2660.30047134937,2696.06031897013,2731.83294193836,2767.59045532042,2803.35011278809,2839.1103784834,2875.99585549153,2912.87988417491,2949.76529519735,2986.66222099675,3023.54701282033,3061.19678550464,3098.84073327982,3136.51020104987,3174.16430877957,3212.09031869923,3250.0243689259,3287.94699201058,3325.87695088204,3363.81278558767,3401.73795611744,3434.18906601156,3467.12452489937,3501.48819393258,3536.45423046004,3571.70307010187,3607.22099157733,3642.4126112476,3677.32350030111,3711.67828399517,3745.16282334183
LUVit_emp,Employment,All Sectors w Military,Snohomish County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,308.550704983633,321.946348971366,326.557992787538,330.972915303364,336.00628874901,341.224131336277,346.386184323152,351.503883301849,356.474862988447,361.211396539069,365.555538050451,370.055787386359,374.370080322083,378.569725280858,382.758713376044,386.969120182064,391.09360104228,395.213519124471,399.233381603302,403.116928712486,406.988866189512,410.872579868496,414.678504193488,418.523230344701,422.302807104581,426.073235754818,429.809021335101,433.458741355216,437.066479531981,440.039979615207,442.988471709688,446.020634159573,449.015464365409,451.945590803264,454.836997789011,457.589417139382,460.198860827213,462.682436091843,465.022863898781
LUVit_emp,Employment,All Sectors w Military REMI,King County,All Ages,All Races,Total,Thousands,1414.6689453125,1373.29479980469,1365.11804199219,1386.66809082031,1416.61083984375,1460.93957519531,1503.40124511719,1523.5322265625,1457.77197265625,1441.77575683594,1468.30883789062,1514.28088378906,1555.43981933594,1608.18701171875,1660.81018066406,1711.56884765625,1767.09680175781,1815.16284179687,1841.08874511719,1762.36987304687,1807.96276855469,1922.19799804687,1926.32943471101,1957.14928487556,1987.96393247037,2018.54401740212,2048.56519223155,2078.51808372267,2108.34941710591,2138.50993550914,2169.65002058062,2201.91551524066,2233.21871483641,2265.0925556584,2297.17390038063,2330.36262153485,2363.2929892348,2396.50880938618,2429.71817074097,2463.25681190032,2497.96161266845,2532.78172068742,2567.80874534114,2603.12956787295,2638.69008078705,2674.38231444372,2710.12436790857,2745.91403343047,2781.91682127423,2818.12510740693,2849.55666155135,2881.68151506299,2915.34090904114,2949.77190452502,2984.74538358668,3020.19193365948,3055.47348997731,3090.63500285568,3125.42774343708,3159.56117543817
LUVit_emp,Employment,All Sectors w Military REMI,Kitsap County,All Ages,All Races,Total,Thousands,113.167022705078,117.077003479004,119.294982910156,121.923004150391,124.983001708984,127.057006835938,127.592994689941,127.47599029541,123.183990478516,120.814994812012,120.713996887207,121.379013061523,121.570014953613,124.393997192383,127.314010620117,131.353988647461,132.189010620117,131.633987426758,131.63200378418,128.029998779297,131.252990722656,136.672012329102,141.738645873147,143.13260372652,144.430116323278,145.808982199253,147.181437513923,148.565475914829,149.964109171575,151.326835517924,152.63425151145,153.806966262758,155.14507611212,156.398508710037,157.626435136588,158.918773302601,160.264246885574,161.569657076187,162.884690146563,164.117419813459,165.339286596174,166.546230197106,167.737874764499,168.869680721063,170.00553638287,171.106543752455,172.177386236422,173.256517999819,174.312313802837,175.289884720934,175.967479318952,176.6175094531,177.2911169832,177.953185287914,178.564082678616,179.173349492357,179.765867360923,180.337692270988,180.88754863706,181.396994391061
LUVit_emp,Employment,All Sectors w Military REMI,Pierce County,All Ages,All Races,Total,Thousands,334.035003662109,337.9169921875,345.174011230469,355.309997558594,368.415985107422,380.231994628906,396.626007080078,397.500030517578,386.777954101562,381.7490234375,382.588043212891,391.295989990234,397.273040771484,404.320007324219,413.633972167969,424.842041015625,438.817993164063,450.878997802734,457.073028564453,446.952056884766,464.295989990234,484.996063232422,501.727467717476,507.122615609903,512.880684097006,518.168282284117,523.785760681796,529.539509634651,535.44978469397,541.274377422381,546.956403326537,552.186921223513,557.987362748425,563.552509765394,569.089317643509,574.86709370433,580.81972215509,586.643276569668,592.484064048394,598.196234805428,603.885715880819,609.48305643482,614.90479303609,620.177224483093,625.492118690298,630.807021691918,636.100267351696,641.392931881943,646.617896312004,651.758322600847,656.017521955066,660.246344135052,664.580605608947,668.953286157756,673.272448176227,677.506254975801,681.701602301773,685.87944374392,689.924700538532,693.778947069435
LUVit_emp,Employment,All Sectors w Military REMI,Region,All Ages,All Races,Total,Thousands,2153.18301391602,2116.91379547119,2121.39102172852,2162.83810424805,2223.98281860352,2296.83557128906,2380.09619903564,2399.82627105713,2305.78890991211,2275.53874969482,2310.99591827393,2380.05992126465,2434.75186920166,2504.67204284668,2581.43812561035,2658.30488586426,2734.72581481934,2798.63990783691,2833.5738067627,2726.48190307617,2797.4987487793,2955.37101745605,2999.16586609899,3042.92523488789,3086.68351506871,3130.64292526808,3174.6129160493,3218.58807219465,3262.55363756635,3306.53112353893,3350.97762512944,3395.44000540901,3439.88360573592,3484.32987098204,3528.77689220426,3574.62245703706,3620.46622172325,3666.31170454134,3712.17149926473,3758.0162124704,3804.81173294471,3851.60001354385,3898.42001336351,3945.22092193689,3992.35978220532,4039.50863590333,4086.64328661898,4133.78705510443,4180.93812676062,4228.07594373759,4268.40996089613,4309.34598336931,4352.05715167568,4395.51701242825,4439.32837381377,4483.47418142716,4527.21442317078,4570.60574022276,4613.30586479524,4654.92434838366
LUVit_emp,Employment,All Sectors w Military REMI,Snohomish County,All Ages,All Races,Total,Thousands,291.312042236328,288.625,291.803985595703,298.93701171875,313.972991943359,328.606994628906,352.475952148438,351.318023681641,338.054992675781,331.198974609375,339.385040283203,353.104034423828,360.468994140625,367.771026611328,379.679962158203,390.540008544922,396.622009277344,400.964080810547,403.780029296875,389.129974365234,393.986999511719,411.504943847656,429.370317797353,435.52073067591,441.408782178055,448.121643382585,455.080525622031,461.965002922497,468.790326594889,475.419975089484,481.736949710835,487.530602682077,493.532452038965,499.286296848205,504.887239043532,510.473968495275,516.089263447782,521.589961509302,527.084574328802,532.445745951192,537.625117799262,542.789006224504,547.968600221787,553.044448859784,558.172046345094,563.212756015243,568.241265122295,573.223571792191,578.091095371555,582.902629008872,586.868298070765,590.800614718167,594.844520042392,598.838636457557,602.746459372239,606.602643299524,610.273463530772,613.753601352176,617.065872182564,620.187231484999
