Source,Main Measure,Detailed Measure,Region,Age,Race,Gender,Units,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
OFM_v2022_High,Employment,Const Res,King County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,93.494922016581,92.7878212866933,98.0772638343667,98.5237262734193,111.564902835963,117.283602504071,119.683604021006,121.231727017308,122.031895456448,122.099408130016,122.174491015135,122.44604497178,122.989701505012,123.76855686655,124.825809521039,125.882546916453,126.78519697442,127.775586669764,129.043392312477,130.473514175476,131.791363790388,133.23441733901,134.65983534796,136.170391714242,137.639804295782,139.091120737323,140.481862558032,141.817200714051,143.232618907638
OFM_v2022_High,Employment,Const Res,Kitsap County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,5.96408963355,5.89055498203366,6.18044970255312,6.28253377268434,7.12033720114221,7.4313921221991,7.48829418763866,7.48114810822538,7.44613540213629,7.3982938137284,7.36761126225732,7.34730362066763,7.33997099786131,7.3534233592682,7.37959771682211,7.39619620292385,7.41545375881846,7.4452116819923,7.48200520512386,7.51656495287574,7.55305290926205,7.59678147111972,7.63638973444802,7.67593892156863,7.71921482310452,7.7591085745756,7.7934907731024,7.8250730013509,7.85719019373368
OFM_v2022_High,Employment,Const Res,Pierce County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,30.998211110919,30.4720334152377,31.9587415072353,32.4372307438903,37.2529921963786,38.687370980878,38.838619200454,38.6964662608579,38.4071739952746,38.0825111697591,37.8527662698713,37.7366239377721,37.6733196803906,37.7218218324772,37.8368505161703,37.9374921355897,38.052415351426,38.211407245161,38.4009814991429,38.5995722888603,38.8073772068951,39.0289471294604,39.2292528329275,39.4411677907893,39.6578888622155,39.8848995138741,40.0931029630511,40.2692575966406,40.4312245824109
OFM_v2022_High,Employment,Const Res,Region,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,159.87234444885,159.290202404552,167.638021190358,169.355280597302,192.166711549869,201.193264468474,204.168681639234,205.60000056185,205.952494397061,205.431160377369,205.08839076307,205.09962867054,205.483758937808,206.31775792454,207.56463613025,208.755431486166,209.822854953906,211.091542378438,212.713012487831,214.511060553128,216.222647144295,218.105190385808,219.938062389204,221.887580650798,223.810501309935,225.713011869621,227.522161861947,229.228546070783,230.979854149442
OFM_v2022_High,Employment,Const Res,Snohomish County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,29.4151216878,30.0495399290728,31.3912888497855,31.9958095913331,36.0950379249752,37.7084257168352,38.15748656846,38.2814659324306,38.233729505874,38.0646845990288,37.9421391868746,37.8552653186892,37.810981573017,37.8456919678416,37.941012820719,38.0105756866652,38.0825256375516,38.2085157124166,38.3817437774716,38.5711774468624,38.7665073586106,38.989187864736,39.2064108157539,39.4459622521813,39.6875843031236,39.9203404774029,40.1437548550378,40.3543724039417,40.5508043018284
OFM_v2022_High,Employment,Const Res REMI,King County,All Ages,All Races,Total,Thousands,85.3860035757534,80.7999985357746,79.2830009851605,81.6099991053343,86.7869978398085,94.1590009555221,100.165003828704,99.3899964615703,80.8709963411093,71.8859974404331,69.3880000333302,73.0160010568798,77.3760000853799,82.2569978777319,88.9469983093441,94.0999990897253,96.6989973532036,100.261001877021,100.515997530892,96.8409965354949,99.754003347829,100.622001109645,99.8609983846545,105.553652941947,106.03414902739,120.069449065553,126.224082835374,128.80703547164,130.473171241283,131.334336188367,131.406995325015,131.487801747297,131.780056149328,132.365155394402,133.203382576826,134.341229162273,135.478521210659,136.44997990783,137.515866598513,138.88031653907,140.419455998003,141.837764741985,143.390821663568,144.924898695611,146.550604146622,148.13202943926,149.693979130659,151.190736623026,152.627867052344,154.15118198725
OFM_v2022_High,Employment,Const Res REMI,Kitsap County,All Ages,All Races,Total,Thousands,8.04099996201694,7.89899989124387,7.72300020884722,8.18000022135675,8.611000096309,9.14099984045606,9.67500014405232,9.2319999615429,7.78799996944144,6.96500004222617,6.73499994620215,6.69499989785254,6.91099997237325,7.16699988115579,7.28799995873123,7.65999985672534,7.85699986654799,8.37300002749544,7.96399979642592,8.46099978568964,8.39700000616722,8.43499980098568,8.33099989336915,8.74099740516593,8.88537469728388,10.0702783768922,10.5102027171387,10.5906791922001,10.5805725066651,10.5310541078751,10.4633918469947,10.4199975770467,10.3912765209774,10.3809060075022,10.3999316547949,10.4369499952833,10.4604252003133,10.4876611223264,10.52974769236,10.58178469706,10.6306624777978,10.6822673200734,10.7441125358951,10.8001304219128,10.8560647565705,10.9172697758226,10.9736914271382,11.0223181003692,11.066984781348,11.1124080610105
OFM_v2022_High,Employment,Const Res REMI,Pierce County,All Ages,All Races,Total,Thousands,26.2619998604059,26.433999683708,27.5949996113777,29.2960000932217,31.4049997458933,33.5130007098196,36.4670011530397,34.0310003588675,28.7479998758063,26.4129997342825,24.9820007811068,25.5939992795466,26.632999701309,27.7840006500483,29.111999720335,31.2279995511053,33.082999180886,34.4300003777025,35.1270011027809,35.3859991093632,36.061001369264,36.8790004269686,36.2529995460063,38.0217567224565,38.5910219842407,44.3203999805063,46.026900256174,46.2068423545861,46.0377210365429,45.6935460276113,45.3072901743956,45.033959489901,44.8957833512926,44.8204694008634,44.8781730819278,45.0150242976271,45.134759024004,45.2714847631355,45.4606396177803,45.6861787293286,45.9224449381292,46.1696733228095,46.4332781237334,46.6715845891373,46.9237027450368,47.1815388007066,47.4516165122715,47.6993190349629,47.9088926385529,48.1015870013342
OFM_v2022_High,Employment,Const Res REMI,Region,All Ages,All Races,Total,Thousands,148.93300341384,142.419997252407,142.275000276859,147.703999741003,158.101997534512,170.423000773066,183.647005008184,177.227995829307,146.281995864003,131.606997843017,126.074000096065,130.959000112256,138.555000574561,146.324997958611,156.706997896428,167.11499913095,173.04199654283,180.17700087023,180.877998858108,177.201994488365,182.398006294039,184.002002272173,183.33199707442,192.939758670016,194.916205380595,221.170583424752,231.559521025967,234.984020234396,236.63136924,237.037065245091,236.437045874595,236.042541774674,236.055475828296,236.497583176845,237.457458282078,238.892528789308,240.263051818418,241.491582343904,242.951753752387,244.817953611915,246.887382476155,248.857300168441,251.023977131842,253.13348593836,255.377246513937,257.590395090144,259.780053054647,261.862259468434,263.82618957876,265.841823953671
OFM_v2022_High,Employment,Const Res REMI,Snohomish County,All Ages,All Races,Total,Thousands,29.2440000156639,27.286999141681,27.6739994714735,28.6180003210902,31.2989998525009,33.609999267268,37.3399998823879,34.5749990473269,28.874999677646,26.3430006260751,24.9689993354259,25.6539998779772,27.6350008154986,29.1169995496748,31.3599999080179,34.1270006333943,35.4030001421925,37.1129985880107,37.2710004280088,36.5139990578173,38.1860015707789,38.0660009345738,38.8869992503896,40.6233516004462,41.405659671681,46.7104560018003,48.7983352172803,49.3794632159694,49.5399044555082,49.478128921237,49.2593685281898,49.1007829604297,48.9883598066984,48.931052374078,48.9759709685293,49.0993253341249,49.1893463834418,49.2824565506121,49.4454998437339,49.6696736464557,49.9148190622253,50.1675947835727,50.4557648086451,50.7368722316985,51.0468748657079,51.3595570743556,51.6607659845781,51.9498857100754,52.2224451065146,52.4766469040763
OFM_v2022_High,Employment,FIRE and Services,King County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,982.124161056361,957.117649885196,967.83469728866,995.854240947313,1035.76930738573,1047.98226310089,1064.76559504873,1082.07826580092,1098.95236558413,1115.53870356926,1131.61728903934,1149.26358935849,1164.26747627219,1180.05534495388,1194.66875015002,1208.77443581754,1221.62722796079,1234.91096564766,1248.96542227566,1263.5975127493,1277.88515906602,1292.20087840985,1306.87558610617,1321.84730960938,1336.91329435065,1352.10313396229,1367.24629580659,1382.4101544768,1398.05905468538
OFM_v2022_High,Employment,FIRE and Services,Kitsap County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,43.4501101690395,45.4349500409912,45.9982491055793,47.2930640245291,49.4969195306317,49.863773332584,50.2302396064844,50.6364278148957,51.0892402917987,51.5776916356021,52.072632755332,52.5790229234864,53.0525959732163,53.5716908747632,54.079058497601,54.5672559597015,55.0417450578265,55.531545772171,56.0530604522605,56.5778906790538,57.0997464786193,57.6211839254911,58.1681915837637,58.7158524579009,59.275936341683,59.8308366679991,60.3713656144856,60.9136854481731,61.4638949115252
OFM_v2022_High,Employment,FIRE and Services,Pierce County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,175.360852090316,180.140227201755,182.817313089028,188.351917903853,198.564760752919,199.962144419647,201.890761656819,203.944655037408,206.043486752459,208.29014129357,210.439249685352,212.69561808054,214.737543871289,216.941775919811,218.990743034869,220.976947086551,222.932626039435,224.909280345309,226.983209131023,229.107675513532,231.259198445296,233.341736269743,235.36298456354,237.412806417904,239.47885987979,241.560300490064,243.591974291192,245.626485369281,247.683421907717
OFM_v2022_High,Employment,FIRE and Services,Region,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,1332.80787803585,1321.94369824325,1337.85694992215,1377.20999718812,1437.23199260498,1452.69572099473,1473.39548997336,1494.82854959061,1516.00460462642,1537.13905346124,1557.61922983941,1579.70606754082,1598.9072881899,1619.14888858617,1637.92775745241,1656.03110305619,1672.80868652609,1690.08712514717,1708.3110217815,1727.17317283364,1745.72731886423,1764.22914252711,1783.03129444643,1802.19121514391,1821.48845424939,1840.90743664656,1860.17751520148,1879.46575354245,1899.25903791496
OFM_v2022_High,Employment,FIRE and Services,Snohomish County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,131.872754615408,136.79471418944,138.632834545754,142.993636125792,150.138533248229,151.713357678684,153.539319472624,155.405110863112,157.321830901418,159.268678956665,161.153050842156,163.016951185855,164.807574043714,166.652558477349,168.36271991491,169.989510155148,171.552534041417,173.155764073502,174.81595317986,176.49990968804,178.181546980062,179.857967494568,181.526919122197,183.232128001339,184.950469348246,186.662996575515,188.346136555106,190.023267986288,191.706583564278
OFM_v2022_High,Employment,FIRE and Services REMI,King County,All Ages,All Races,Total,Thousands,760.196997046471,743.130997300148,752.277998208999,771.796993613244,794.618000268936,821.685998439788,854.874003767967,874.488005518913,849.014007925987,849.444999694824,870.409001469613,903.925002574921,928.441002011299,957.101998925209,982.870996832847,1015.72100043297,1046.40399169922,1079.4559905529,1086.83900046349,1025.64899587631,1069.0909935236,1170.94499337673,1144.89799559116,1158.30959471011,1191.63265488703,1240.39956942942,1255.09705262493,1275.0903590019,1295.68150686433,1315.68963440289,1335.32701562792,1354.31199015369,1375.13587957148,1392.87938182639,1411.6229092442,1429.04128101323,1445.96450166948,1461.50659080144,1477.55279195887,1494.5063082083,1512.16694926954,1529.42057578577,1546.69260582162,1564.39461192563,1582.46449288567,1600.66134341086,1619.0146901918,1637.3102742609,1655.615228918,1674.48554535503
OFM_v2022_High,Employment,FIRE and Services REMI,Kitsap County,All Ages,All Races,Total,Thousands,47.0709994845093,49.1370002143085,50.672000296414,53.1510002352297,54.7809999994933,55.8940002508461,56.9480003789067,56.5859999768436,55.2319997213781,54.8259994983673,54.8400004282594,55.9000000096857,55.9449995867908,57.1449999986216,57.3359999451786,57.950998951681,59.107000890188,60.838000186719,61.3499992797151,59.0440004928969,61.228999895975,65.2480001859367,67.921999655664,68.7740310419209,70.6948580053298,74.0494682873229,74.618065114702,75.1801472550697,75.7954175855328,76.4744258220052,77.20513513924,77.9424636303022,78.7021506006881,79.4088354548927,80.1893532060709,80.9527249151656,81.6873999926676,82.4055833029444,83.1468821395367,83.9312499869716,84.7200079558069,85.5039983622703,86.285778484966,87.0980879388603,87.9110920998377,88.741876147757,89.5647603815821,90.3659293024542,91.1695253245637,91.9824806192894
OFM_v2022_High,Employment,FIRE and Services REMI,Pierce County,All Ages,All Races,Total,Thousands,150.140999387949,153.233999427408,158.340999914217,163.802999580279,166.9350013379,173.164000492543,181.664001520723,182.059001587331,178.722999686375,176.059997851029,177.431999590248,182.466000176966,186.643998758868,192.730999544263,198.271001461894,204.72300045751,210.686002239585,219.195997755975,223.43500278145,213.76800044626,225.648999042809,233.043000184,239.518998883665,243.060807034106,250.388241826356,264.073613630384,265.952289067081,268.522699736501,271.241576300321,274.006152584429,276.959820478925,279.782444227373,282.75978215722,285.44349130262,288.35817823419,291.072757526813,293.714292013521,296.324673623409,298.964750209491,301.724454120046,304.551063864316,307.411723661093,310.178485074743,312.858406396115,315.576264461134,318.315172743209,321.074367191703,323.766032760552,326.460001138502,329.176991787049
OFM_v2022_High,Employment,FIRE and Services REMI,Region,All Ages,All Races,Total,Thousands,1077.04799680389,1069.63099734089,1089.62399905699,1122.94399283617,1156.01200245973,1196.81199958525,1251.41200473136,1270.32900595269,1236.06600593031,1231.03899726086,1258.01400291919,1304.93100374192,1336.73599969037,1376.86099911668,1412.88599818666,1458.9529996533,1502.30299687758,1548.43698574137,1561.37300120201,1479.69599635853,1545.51799094118,1665.68399500101,1656.0759938769,1676.57886298572,1725.59854419096,1802.1827762095,1821.66792809444,1847.50575757922,1874.19061996977,1900.46534006944,1926.64927864799,1951.96042903311,1979.2654128706,2003.02718525501,2028.18663412292,2051.60974838484,2074.32504337274,2095.52672999527,2117.34574502551,2140.31507961156,2164.09932968707,2187.50175914181,2210.81533523608,2234.48938963339,2258.62403853511,2282.94467585505,2307.42515532115,2331.71390894239,2356.00683438367,2380.90206496853
OFM_v2022_High,Employment,FIRE and Services REMI,Snohomish County,All Ages,All Races,Total,Thousands,119.639000884956,124.129000399029,128.333000637358,134.192999407416,139.678000853397,146.068000402069,157.925999063765,157.195998869603,153.096998596564,150.708000216633,155.333001431077,162.640000980348,165.705999333412,169.883000648581,174.407999946736,180.557999811136,186.10600204859,188.946997245773,189.748998677358,181.234999543056,189.5489984788,196.44800125435,203.736999746412,206.434430199585,212.882789472244,223.66012486238,226.000521287726,228.712551585751,231.472119219578,234.295127260118,237.157307401896,239.923531021741,242.667600541211,245.295476671107,248.01619343847,250.54298492962,252.958849697073,255.28988226748,257.681320717608,260.153067296247,262.661308597415,265.165461332672,267.658465854746,270.138283372781,272.67218908847,275.226283553222,277.771337556062,280.271672618485,282.762079002611,285.257047207167
OFM_v2022_High,Employment,Manuf,King County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,93.150294995342,95.4112224534788,95.3408426999679,98.3862587459657,101.908508704141,102.562711887431,103.610803916482,104.379133164282,105.052731818273,105.469632849718,106.255664749763,106.879372723651,107.496046187818,108.305931977792,109.060802793696,109.839146339014,110.628762702522,111.415103541262,112.210125997957,113.033910948434,113.845502965561,114.635236916404,115.416182889964,116.196347305369,116.969197853405,117.730045292929,118.462175163194,119.161775453037,119.847435383496
OFM_v2022_High,Employment,Manuf,Kitsap County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,2.923559194317,2.70567981500845,2.71533700333078,2.80225482917081,2.89778495357555,2.90059268636365,2.90491398740262,2.90142225204136,2.89668594934713,2.8876302756119,2.88912142860309,2.89018962431906,2.89032165537581,2.89829760827085,2.90655294866283,2.91575658920143,2.9271239285665,2.93915201199233,2.95143651611364,2.96435627910494,2.97799190248448,2.99158551399179,3.0042816185711,3.0166248582187,3.02908057735598,3.04117104495083,3.05238397317132,3.06302012579,3.07293821627473
OFM_v2022_High,Employment,Manuf,Pierce County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,17.221923620217,17.1491625674404,17.3853237538541,17.8084667498066,18.7617531959633,18.7962914693035,18.8337790718899,18.8116124446949,18.767719371053,18.6942550198288,18.6816868617858,18.6940145203888,18.7041677324166,18.775726695554,18.8470972444518,18.9310996230879,19.0279804724043,19.1281296139954,19.2321464121462,19.34331621045,19.4574093670826,19.5672191722047,19.6725979701462,19.7789800140146,19.8859122901013,19.9930710337473,20.094143266536,20.1907226070781,20.2836018055879
OFM_v2022_High,Employment,Manuf,Region,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,165.393541808501,170.063781903145,170.227202759351,175.773712250426,181.77136172836,183.144403704826,184.653121523426,185.708341360409,186.665346436866,187.200093856243,188.44208519493,189.359450138964,190.242812139905,191.483539453566,192.682680052862,193.882476331465,195.103157237797,196.339200491907,197.585790370934,198.859796932728,200.115740816704,201.356979685168,202.557446372752,203.758075148,204.940967180849,206.102812580307,207.213745623962,208.269347074172,209.29545274907
OFM_v2022_High,Employment,Manuf,Snohomish County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,52.097763998625,54.8645373201781,54.8429468760449,56.840715797943,58.2584660941838,58.9465897848627,59.3743082087757,59.6960211376225,60.0373210744552,60.2458325646925,60.7216166709615,61.0078344718906,61.2702688928935,61.6264752779729,61.9955356170948,62.327737035475,62.6538399057711,62.9944644923399,63.3327378534339,63.6617768495201,63.9809592444469,64.3116047975745,64.6157078557888,64.920123996228,65.2133161873,65.4975182078321,65.7665126705868,66.0176573290435,66.2577335540471
OFM_v2022_High,Employment,Manuf REMI,King County,All Ages,All Races,Total,Thousands,136.366998553276,123.231997027993,109.985001146793,107.874998122454,109.760998606682,116.003998696804,118.315999105573,116.350999601185,107.184998326004,102.120001472533,104.749999590218,108.87800040096,111.977998904884,112.632998079062,113.430999919772,111.503000639379,108.826998531818,108.649001024663,111.32599966228,99.3780017793178,93.2149982899427,95.9959999471903,98.325997851789,98.2534680244315,101.391920335349,105.02177364731,105.695962481083,106.77607331026,107.567874715021,108.262051543513,108.69168873784,109.501733603924,110.144495611618,110.780008208079,111.614635691067,112.39256751412,113.194689149258,114.008427982757,114.818791225492,115.638101306203,116.487052563593,117.323438398304,118.137298411385,118.942101977926,119.746100110018,120.542560938963,121.326651969142,122.081148119592,122.802120923706,123.508727495928
OFM_v2022_High,Employment,Manuf REMI,Kitsap County,All Ages,All Races,Total,Thousands,2.38999997603241,2.35400002228562,2.30400000116788,2.36900000611786,2.47099998546764,2.89999999874271,2.74599997815676,2.64599998889025,2.67299999529496,2.49700006889179,2.56800005445257,2.67599995841738,2.82199997606222,2.90699998813216,3.09799993759953,3.2269999391865,3.55600005644374,3.5559999702964,3.61499996506609,3.38099998631515,3.32500000705477,3.52900005318224,3.26599995978177,3.27765705848848,3.38257472617526,3.49788821623907,3.50127740335653,3.50649360408405,3.50227876407002,3.49656161885459,3.48563060259354,3.48743055896023,3.48871996768703,3.48887934109982,3.49850703676799,3.50847197838401,3.51958160394361,3.53330300944887,3.54782199272513,3.56265049894512,3.57824582000858,3.59470524922934,3.61111396632509,3.62643931148064,3.64133871678685,3.65637389499816,3.67096818160203,3.68450319890674,3.69734199595588,3.70931402714174
OFM_v2022_High,Employment,Manuf REMI,Pierce County,All Ages,All Races,Total,Thousands,23.0180002376437,21.2480000387877,20.1260001081973,20.3030000515282,21.2359997630119,21.8099999651313,22.1850003525615,21.3609998300672,18.7719998806715,18.0830002576113,18.2189998924732,18.3209999203682,18.9680000692606,19.009999871254,18.917000234127,18.987999856472,18.7769998796284,19.0080000422895,19.4059999920428,17.864999961108,17.8440000638366,18.4620000645518,18.3839998021722,18.637165937092,19.0907776352312,20.112706126995,20.1497313524401,20.1899182756104,20.1661555251924,20.1191019006217,20.0403476983066,20.0268745614075,20.0400898815391,20.0509741825758,20.1276857980257,20.2041954323392,20.2942464599713,20.3981032814145,20.5054637307635,20.6169703299404,20.7361449859615,20.8584534987366,20.9761702343324,21.0891369050308,21.2031790610685,21.3178110691734,21.4326858517899,21.5410358601524,21.6445694624749,21.7441364914954
OFM_v2022_High,Employment,Manuf REMI,Region,All Ages,All Races,Total,Thousands,215.104998930823,194.103997416445,177.084002369782,173.909998131567,180.330997848418,191.613998007262,199.073000327917,197.62600010389,184.299998200033,177.885000598151,186.50400078157,195.868000965915,200.689999770955,200.023998999619,201.66200049757,199.611999251647,192.652997836238,192.185999809997,197.136000775965,179.213000267977,165.804999843589,171.971999245696,176.827996144071,176.997916994987,182.765036530524,189.001239953082,190.428894087332,191.99762051235,193.094811267354,194.089880811709,194.645897581143,195.937288594507,196.891141337113,197.809638684098,199.09971539638,200.346551300507,201.594068963306,202.863301930975,204.14850827724,205.44468073592,206.769360364206,208.075258879384,209.365867493343,210.614082230353,211.862465501995,213.092406559889,214.300463863545,215.455583794205,216.553171340939,217.620089930505
