Source,Main Measure,Detailed Measure,Region,Age,Race,Gender,Units,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
OFM_v2022_Low,Employment,Const Res,King County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,93.494922016581,92.7878212866933,98.0772638360587,98.5237262712413,85.8071386227854,83.6430179396185,84.6059142432767,88.2398504116563,92.6083090382245,96.5084002956775,99.905093955949,102.724418897997,104.838233371241,106.351871183829,107.508309731703,108.280514225865,108.60955863508,108.9055522188,109.446579119544,110.166424125429,110.813866062293,111.606222298903,112.457255179683,113.428396715427,114.41745833822,115.41786363698,116.385699913997,117.333678453184,118.365792334268
OFM_v2022_Low,Employment,Const Res,Kitsap County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,5.96408963355,5.89055498203366,6.18044970209418,6.28253377277049,5.54112685434971,5.34878264283971,5.24624760691131,5.27581649173914,5.37163347677095,5.48345249773694,5.60226252441329,5.70361747505905,5.78169252540804,5.84516524120432,5.89488564219757,5.91808439354583,5.92678778169157,5.93481208392293,5.94414302256994,5.94880421388375,5.95116369899509,5.96003685294289,5.96677403276829,5.97497476029249,5.98663391121043,5.99645348472478,6.00322056655013,6.00929804153359,6.01753576338049
OFM_v2022_Low,Employment,Const Res,Pierce County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,30.998211110919,30.4720334152377,31.9587415082338,32.4372307437061,30.2265815028045,29.7228814080549,29.5327119887227,29.9516858955151,30.6237416185585,31.3346084923711,32.0276848795309,32.6456934044712,33.1003705634465,33.4618854625661,33.7362937097152,33.8887126316205,33.967377475083,34.0422560507797,34.1255002813371,34.2083262694905,34.2898277525554,34.3917400625068,34.4864456646128,34.6034626585642,34.7335404957961,34.8774595778672,35.0133626661428,35.1293728647756,35.2422184025971
OFM_v2022_Low,Employment,Const Res,Region,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,159.87234444885,159.290202404552,167.638021192724,169.355280593338,152.359880393133,149.498292468571,150.383146165333,155.123128061689,161.086649935827,166.577285023748,171.4796046851,175.542356175695,178.527353462067,180.690899703462,182.310538638738,183.272730975537,183.645543261397,184.004491082995,184.652229462903,185.490187312258,186.268226124647,187.259436566483,188.308840844062,189.536756842721,190.817200291108,192.121160525093,193.382488725519,194.597184387709,195.887732784806
OFM_v2022_Low,Employment,Const Res,Snohomish County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,29.4151216878,30.0495399290728,31.3912888500671,31.9958095896941,30.2989103163814,30.2269620969411,30.5000253457539,31.2759824110385,32.224187498241,33.0881678285366,33.8562814749358,34.4459635798787,34.8394570831138,35.1031171804948,35.2752157900457,35.3232822348723,35.2993705459753,35.2948378182441,35.3342470507106,35.3996065232671,35.4756226533054,35.5948267753129,35.7259483720365,35.8938339111116,36.0777456326661,36.2624242081976,36.4469784471619,36.6256156743069,36.802291773369
OFM_v2022_Low,Employment,Const Res REMI,King County,All Ages,All Races,Total,Thousands,85.3860035757534,80.7999985357746,79.2830009851605,81.6099991053343,86.7869978398085,94.1590009555221,100.165003828704,99.3899964615703,80.8709963411093,71.8859974404331,69.3880000333302,73.0160010568798,77.3760000853799,82.2569978777319,88.9469983093441,94.0999990897253,96.6989973532036,100.261001877021,100.515997530892,96.8409965354949,99.754003347829,100.622001109645,99.8609983846545,105.553652943768,106.034149025046,92.3481811791463,90.0190904746863,91.0553879638482,94.9663375777986,99.6678019920053,103.865195586981,107.520817794916,110.555058706919,112.830008379957,114.459030174647,115.703623552956,116.534692875145,116.888820203079,117.207377254811,117.789646411604,118.564364903461,119.261161070401,120.113918294,121.029825057995,122.074996309862,123.139453689574,124.216119468964,125.257733503603,126.2779760533,127.388767547081
OFM_v2022_Low,Employment,Const Res REMI,Kitsap County,All Ages,All Races,Total,Thousands,8.04099996201694,7.89899989124387,7.72300020884722,8.18000022135675,8.611000096309,9.14099984045606,9.67500014405232,9.2319999615429,7.78799996944144,6.96500004222617,6.73499994620215,6.69499989785254,6.91099997237325,7.16699988115579,7.28799995873123,7.65999985672534,7.85699986654799,8.37300002749544,7.96399979642592,8.46099978568964,8.39700000616722,8.43499980098568,8.33099989336915,8.74099740451685,8.88537469740571,7.83680440527778,7.56477237935368,7.41975728722882,7.46157650071534,7.59709026716309,7.75523568038572,7.92326845872168,8.06661455863886,8.17703594306122,8.26680527551691,8.3371247372037,8.36993468390619,8.38224386800434,8.39359262227923,8.40678934977101,8.41338166313653,8.41671867811575,8.42926796164139,8.43879634132348,8.45039461353009,8.46688412688671,8.48077192967448,8.49034259969409,8.49893796016413,8.51058855336587
OFM_v2022_Low,Employment,Const Res REMI,Pierce County,All Ages,All Races,Total,Thousands,26.2619998604059,26.433999683708,27.5949996113777,29.2960000932217,31.4049997458933,33.5130007098196,36.4670011530397,34.0310003588675,28.7479998758063,26.4129997342825,24.9820007811068,25.5939992795466,26.632999701309,27.7840006500483,29.111999720335,31.2279995511053,33.082999180886,34.4300003777025,35.1270011027809,35.3859991093632,36.061001369264,36.8790004269686,36.2529995460063,38.0217567236444,38.5910219840215,35.9609820114771,35.3617230431817,35.1354758551857,35.6339349060064,36.4334888934406,37.2792170436569,38.1037796058812,38.8390328943239,39.3799685979999,39.8100678728026,40.1365351591749,40.3178700583376,40.4114587104459,40.5005427874338,40.5995795996964,40.6981188231871,40.7950822646578,40.9163287491327,41.0290013136238,41.1682180495333,41.3229734513096,41.4941959734789,41.6558817569781,41.7939006945743,41.9281545914398
OFM_v2022_Low,Employment,Const Res REMI,Region,All Ages,All Races,Total,Thousands,148.93300341384,142.419997252407,142.275000276859,147.703999741003,158.101997534512,170.423000773066,183.647005008184,177.227995829307,146.281995864003,131.606997843017,126.074000096065,130.959000112256,138.555000574561,146.324997958611,156.706997896428,167.11499913095,173.04199654283,180.17700087023,180.877998858108,177.201994488365,182.398006294039,184.002002272173,183.33199707442,192.939758672739,194.916205376033,175.355676148571,172.062186523379,173.080591879749,178.535982946104,185.399583834789,191.718924765243,197.361155362265,202.037101108735,205.472626367109,207.962718332655,209.826810637526,210.934227415282,211.363308550649,211.776432647334,212.521934686867,213.486366168951,214.381834987017,215.52264959507,216.730441279949,218.143687599406,219.617389377608,221.118157348226,222.569858799161,223.967889426439,225.453221301153
OFM_v2022_Low,Employment,Const Res REMI,Snohomish County,All Ages,All Races,Total,Thousands,29.2440000156639,27.286999141681,27.6739994714735,28.6180003210902,31.2989998525009,33.609999267268,37.3399998823879,34.5749990473269,28.874999677646,26.3430006260751,24.9689993354259,25.6539998779772,27.6350008154986,29.1169995496748,31.3599999080179,34.1270006333943,35.4030001421925,37.1129985880107,37.2710004280088,36.5139990578173,38.1860015707789,38.0660009345738,38.8869992503896,40.6233516008106,41.40565966956,39.2097085526694,39.1166006261571,39.4699707734858,40.4741339615837,41.7012026821796,42.8192764542193,43.8132895027465,44.5763949488534,45.0856134460902,45.4268150096886,45.649527188191,45.7117297978932,45.6807857691192,45.6749199828109,45.7259193257959,45.8105007791662,45.9088729738418,46.0631345902956,46.2328185670065,46.4500786264808,46.6880781098376,46.9270699761093,47.1659009388862,47.3970747184008,47.6257106092665
OFM_v2022_Low,Employment,FIRE and Services,King County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,982.124161056361,957.117649885196,967.834697289541,995.854240938346,977.413651913374,988.343807484569,1002.42360817125,1018.26933371003,1033.94666372848,1049.17045304448,1063.3504359117,1078.57600595455,1090.27240841464,1102.15444321018,1112.56711655737,1122.32176832535,1130.54986522695,1139.23855546778,1148.72811635699,1158.785772693,1168.50296590665,1178.26901609014,1188.50892272364,1199.03176610662,1209.71815505222,1220.54396285586,1231.34337854938,1242.24761280125,1253.61224043244
OFM_v2022_Low,Employment,FIRE and Services,Kitsap County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,43.4501101690395,45.4349500409912,45.9982491052551,47.2930640256501,45.8276814594859,46.0353984554183,46.1363343859712,46.3526193351718,46.6420733727526,46.9646351019987,47.2825866540026,47.5921576777,47.8402956300703,48.1090965860998,48.3618749590919,48.5903449672298,48.7890317815086,49.0027097887787,49.2480220407255,49.4957004231322,49.732140867582,49.9752395183547,50.2496529170481,50.5275272802912,50.8159907733696,51.1015943503224,51.3791253718961,51.6626168785929,51.9588018587103
OFM_v2022_Low,Employment,FIRE and Services,Pierce County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,175.360852090316,180.140227201755,182.817313090804,188.35191790198,184.46062108266,185.686699131053,187.108767844311,188.999860292578,191.054947882252,193.233360209954,195.241465194184,197.263324000964,198.933433532685,200.646712192478,202.160897468076,203.567367925983,204.875854424585,206.204265020738,207.62467776699,209.08483196899,210.544735396833,211.961525050182,213.341892448607,214.758366460262,216.19953915338,217.653687691221,219.0809189694,220.52439929825,222.008469846187
OFM_v2022_Low,Employment,FIRE and Services,Region,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,1332.80787803585,1321.94369824325,1337.85694992559,1377.20999717522,1350.69704028288,1364.32589672466,1381.37870145691,1401.11076033366,1421.0898724178,1440.80227059095,1459.15350649911,1478.3654718385,1493.49829671433,1508.81980419084,1522.28743685868,1534.8426050981,1545.66287534967,1557.00712403867,1569.33564448434,1582.29157859436,1594.89343893896,1607.5227865186,1620.61481264122,1634.07564538113,1647.765698334,1661.5996260398,1675.35593654268,1689.24122936267,1703.66143594137
OFM_v2022_Low,Employment,FIRE and Services,Snohomish County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,131.872754615408,136.79471418944,138.632834546713,142.993636122657,140.432111654362,141.806212858857,143.456363186933,145.40916299234,147.487780921187,149.564535699382,151.490696852194,153.291130801354,154.877733387744,156.413699776476,157.766032170379,159.001360121169,160.124641377353,161.284903866553,162.515400566054,163.77885909634,165.030442222841,166.297412070721,167.573211179142,168.896489386742,170.248847878586,171.601306807522,172.941607254059,174.285402172848,175.659717236478
OFM_v2022_Low,Employment,FIRE and Services REMI,King County,All Ages,All Races,Total,Thousands,760.196997046471,743.130997300148,752.277998208999,771.796993613244,794.618000268936,821.685998439788,854.874003767967,874.488005518913,849.014007925987,849.444999694824,870.409001469613,903.925002574921,928.441002011299,957.101998925209,982.870996832847,1015.72100043297,1046.40399169922,1079.4559905529,1086.83900046349,1025.64899587631,1069.0909935236,1170.94499337673,1144.89799559116,1158.30959471119,1191.63265487614,1168.04614083857,1181.04866722036,1197.64658375979,1216.39800533081,1234.91405289481,1252.85681459776,1269.48909053037,1287.30527289686,1300.97160865098,1314.89202342675,1327.11955796787,1338.66116974833,1348.48200776111,1358.83761023432,1370.13685529821,1382.13050633744,1393.72283680039,1405.35991677215,1417.56554276989,1430.11949064229,1442.88169585991,1455.81713806477,1468.71933359833,1481.73461859873,1495.28642182812
OFM_v2022_Low,Employment,FIRE and Services REMI,Kitsap County,All Ages,All Races,Total,Thousands,47.0709994845093,49.1370002143085,50.672000296414,53.1510002352297,54.7809999994933,55.8940002508461,56.9480003789067,56.5859999768436,55.2319997213781,54.8259994983673,54.8400004282594,55.9000000096857,55.9449995867908,57.1449999986216,57.3359999451786,57.950998951681,59.107000890188,60.838000186719,61.3499992797151,59.0440004928969,61.228999895975,65.2480001859367,67.921999655664,68.7740310414365,70.6948580069483,68.4356654919733,68.7538585553487,68.9092623422338,69.237549468012,69.6717366345605,70.1540200030068,70.6254387572664,71.0873581520473,71.453438203906,71.8539800947744,72.2296912607103,72.5683744713149,72.8658192446652,73.1852289209062,73.5476258364676,73.9130040877349,74.2614225906907,74.6182284576392,75.0146856988778,75.4160869326749,75.8326995777431,76.2449520128554,76.6449369196308,77.0534549544461,77.4788891534114
OFM_v2022_Low,Employment,FIRE and Services REMI,Pierce County,All Ages,All Races,Total,Thousands,150.140999387949,153.233999427408,158.340999914217,163.802999580279,166.9350013379,173.164000492543,181.664001520723,182.059001587331,178.722999686375,176.059997851029,177.431999590248,182.466000176966,186.643998758868,192.730999544263,198.271001461894,204.72300045751,210.686002239585,219.195997755975,223.43500278145,213.76800044626,225.648999042809,233.043000184,239.518998883665,243.060807036338,250.388241823915,245.100003581558,246.722227778645,248.59989070656,251.10194628523,253.814641141102,256.684130818413,259.32231837808,261.983953830221,264.169118136094,266.420968134909,268.410856463624,270.26606672742,271.998981216473,273.758751794793,275.631397610615,277.557004743879,279.481289931339,281.345992269426,283.15789093025,285.017593378255,286.910057519266,288.819659460803,290.692284725304,292.584919665346,294.525276452459
OFM_v2022_Low,Employment,FIRE and Services REMI,Region,All Ages,All Races,Total,Thousands,1077.04799680389,1069.63099734089,1089.62399905699,1122.94399283617,1156.01200245973,1196.81199958525,1251.41200473136,1270.32900595269,1236.06600593031,1231.03899726086,1258.01400291919,1304.93100374192,1336.73599969037,1376.86099911668,1412.88599818666,1458.9529996533,1502.30299687758,1548.43698574137,1561.37300120201,1479.69599635853,1545.51799094118,1665.68399500101,1656.0759938769,1676.57886298995,1725.59854417474,1690.57760803988,1707.55011678939,1728.60933458765,1753.06837499085,1777.78661263636,1802.12782811954,1824.68756352526,1848.26264159491,1866.7917553188,1885.60935811218,1902.17921440633,1917.72955085738,1931.23846429838,1945.38582665948,1960.73253491888,1976.87967117223,1992.58953199035,2008.31224233061,2024.60184393868,2041.36281471442,2058.42372153888,2075.67029585976,2092.81532312094,2110.10601635788,2128.03862589375
OFM_v2022_Low,Employment,FIRE and Services REMI,Snohomish County,All Ages,All Races,Total,Thousands,119.639000884956,124.129000399029,128.333000637358,134.192999407416,139.678000853397,146.068000402069,157.925999063765,157.195998869603,153.096998596564,150.708000216633,155.333001431077,162.640000980348,165.705999333412,169.883000648581,174.407999946736,180.557999811136,186.10600204859,188.946997245773,189.748998677358,181.234999543056,189.5489984788,196.44800125435,203.736999746412,206.434430200989,212.882789467742,208.995798127781,211.025363235037,213.453597779066,216.330873906802,219.386181965891,222.432862700362,225.250715859545,227.886056715791,230.197590327819,232.442386455752,234.419108714128,236.233939910318,237.89165607613,239.604235709458,241.416656173586,243.279156003172,245.123982667922,246.988104831395,248.863724539664,250.809643761191,252.799268581958,254.788546321328,256.758767877676,258.733023139357,260.748038459759
OFM_v2022_Low,Employment,Manuf,King County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,93.150294995342,95.4112224534788,95.3408427001149,98.3862587454932,97.5817235258809,97.915218995453,98.7118169827774,99.3738038878903,99.9683019716394,100.281606571085,100.878816764088,101.245840018924,101.516910882346,101.914179631837,102.228407942047,102.545693584597,102.854882033917,103.169953806758,103.504803734078,103.875118577967,104.242173723065,104.599884295904,104.962271821656,105.328664106936,105.694839635347,106.054032926823,106.388582275781,106.699171849291,106.996773845499
OFM_v2022_Low,Employment,Manuf,Kitsap County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,2.923559194317,2.70567981500845,2.71533700331802,2.80225482918191,2.76958615802698,2.75942802413716,2.75475525913497,2.74836496436297,2.74304827122605,2.733642405982,2.7333542090961,2.73102388056342,2.7259614531798,2.72695455641437,2.72759994982412,2.7284378016464,2.73057146417254,2.7332447433533,2.73618823178361,2.73973430861693,2.74374148606652,2.74805642575385,2.75171852428392,2.75521102987395,2.75881474980974,2.7621452886152,2.76485418995743,2.76716758888653,2.76902837726696
OFM_v2022_Low,Employment,Manuf,Pierce County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,17.221923620217,17.1491625674404,17.3853237539426,17.8084667496982,17.4465630682523,17.3112589945015,17.3097937057931,17.3442211765758,17.3927936013798,17.4130263131753,17.4711770129517,17.5282014759858,17.5542144866682,17.6145017605887,17.6585877434869,17.7032056105993,17.7499448812984,17.7973643453436,17.8480772025574,17.9057646336524,17.9657325306049,18.0240825257872,18.0811268620747,18.1408358074617,18.2029741241972,18.2658059800601,18.3248660009453,18.3810989342616,18.4355155454732
OFM_v2022_Low,Employment,Manuf,Region,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,165.393541808501,170.063781903145,170.227202759648,175.773712249699,174.776644108663,175.517841157949,176.698448187099,177.744222078725,178.771156211137,179.338115605864,180.465017152547,181.137964075795,181.623628031223,182.342925150295,182.961669448334,183.540901386729,184.104658586809,184.691565195669,185.304893250094,185.958039619839,186.604883795754,187.257530961346,187.892475106411,188.537371088479,189.178483470955,189.804867382145,190.390894733444,190.932452715593,191.451094187226
OFM_v2022_Low,Employment,Manuf,Snohomish County,All Ages,All Races,Total,Thousands,,,,,,,,,,,,,,,,,,,,,,52.097763998625,54.8645373201781,54.84294687612,56.840715797782,57.0528166661346,57.6166930540513,58.0160684037251,58.3788911676675,58.7740448195836,59.0213831942424,59.4983827848017,59.7523429068426,59.9490702541111,60.2122125897882,60.4742090534194,60.6927427725998,60.9000974536786,61.1234974672259,61.3500177250542,61.5733046639088,61.7906133231659,62.0243535020746,62.2377899119763,62.4546703634836,62.6653270138295,62.8677494747,63.0588123179392,63.2324674329984,63.3984502628632
OFM_v2022_Low,Employment,Manuf REMI,King County,All Ages,All Races,Total,Thousands,136.366998553276,123.231997027993,109.985001146793,107.874998122454,109.760998606682,116.003998696804,118.315999105573,116.350999601185,107.184998326004,102.120001472533,104.749999590218,108.87800040096,111.977998904884,112.632998079062,113.430999919772,111.503000639379,108.826998531818,108.649001024663,111.32599966228,99.3780017793178,93.2149982899427,95.9959999471903,98.325997851789,98.253468024583,101.391920334862,100.56280688006,100.906490505335,101.727424248518,102.409634593761,103.022294360636,103.345170292627,103.960625022629,104.338860693848,104.618212665756,105.027617819621,105.351445681378,105.678424275777,105.997058310872,106.321755402711,106.666834863887,107.048462680913,107.426731216629,107.795369707072,108.168828029503,108.546413455295,108.923775502379,109.293942007931,109.638711708194,109.958789671272,110.26548329166
OFM_v2022_Low,Employment,Manuf REMI,Kitsap County,All Ages,All Races,Total,Thousands,2.38999997603241,2.35400002228562,2.30400000116788,2.36900000611786,2.47099998546764,2.89999999874271,2.74599997815676,2.64599998889025,2.67299999529496,2.49700006889179,2.56800005445257,2.67599995841738,2.82199997606222,2.90699998813216,3.09799993759953,3.2269999391865,3.55600005644374,3.5559999702964,3.61499996506609,3.38099998631515,3.32500000705477,3.52900005318224,3.26599995978177,3.27765705847308,3.38257472618866,3.34314068891407,3.33087890365346,3.32523845417213,3.3175247911021,3.31110706219159,3.29975333314414,3.299405453468,3.29659253641411,3.29048172923745,3.29168049455557,3.29245954270406,3.29347090554259,3.29604642896037,3.29927331842764,3.30282637486901,3.30710680994886,3.31194383512701,3.31715235712843,3.32157284087731,3.32578861062705,3.33013862613889,3.33415888734804,3.3374287759822,3.34022125747521,3.34246739714847
OFM_v2022_Low,Employment,Manuf REMI,Pierce County,All Ages,All Races,Total,Thousands,23.0180002376437,21.2480000387877,20.1260001081973,20.3030000515282,21.2359997630119,21.8099999651313,22.1850003525615,21.3609998300672,18.7719998806715,18.0830002576113,18.2189998924732,18.3209999203682,18.9680000692606,19.009999871254,18.917000234127,18.987999856472,18.7769998796284,19.0080000422895,19.4059999920428,17.864999961108,17.8440000638366,18.4620000645518,18.3839998021722,18.6371659371869,19.090777635115,18.7028148304041,18.5577680938485,18.5561972960198,18.5931037404931,18.6451736561217,18.666863238233,18.7292011191051,18.7903316677843,18.8182177631758,18.8828460636814,18.9301064880719,18.977937095365,19.0280418593677,19.0788757945058,19.1332402658507,19.1950815200616,19.2593674466412,19.3219189733218,19.3830708262418,19.4470791552704,19.5136917842009,19.5810478910201,19.6443605692923,19.7046425936126,19.7629775103069
